MultilexDrug_ID,dmd_id,FullName, Year, IssueCount_midpoint6
1234;567;0,375579000,DUMMY_NAME,2023,83450
1234;567;0,37558011000001106,DUMMY_NAME,2023,53303
1234;567;0,37558711000001108,DUMMY_NAME,2023,56460
1234;567;0,37558911000001105,DUMMY_NAME,2020,10668
1234;567;0,37559111000001100,DUMMY_NAME,2021,47775
1234;567;0,37559311000001103,DUMMY_NAME,2020,98176
1234;567;0,375594001,DUMMY_NAME,2018,110777
1234;567;0,3756011000001103,DUMMY_NAME,2020,63627
1234;567;0,375611000001109,DUMMY_NAME,2018,105698
1234;567;0,37561211000001104,DUMMY_NAME,2022,119002
1234;567;0,375618007,DUMMY_NAME,2022,44937
1234;567;0,37561811000001103,DUMMY_NAME,2018,108255
1234;567;0,37562011000001101,DUMMY_NAME,2022,110582
1234;567;0,3756411000001107,DUMMY_NAME,2022,8284
1234;567;0,3756511000001106,DUMMY_NAME,2020,39430
1234;567;0,375668004,DUMMY_NAME,2019,18473
1234;567;0,375669007,DUMMY_NAME,2018,76722
1234;567;0,37567311000001101,DUMMY_NAME,2021,5229
1234;567;0,37568011000001103,DUMMY_NAME,2020,75407
1234;567;0,3756811000001109,DUMMY_NAME,2021,8470
1234;567;0,3757011000001100,DUMMY_NAME,2020,78865
1234;567;0,37570511000001103,DUMMY_NAME,2023,112370
1234;567;0,375711000001100,DUMMY_NAME,2022,42948
1234;567;0,37572111000001106,DUMMY_NAME,2019,2610
1234;567;0,37573711000001104,DUMMY_NAME,2022,112267
1234;567;0,375739006,DUMMY_NAME,2019,66898
1234;567;0,37574111000001103,DUMMY_NAME,2020,47782
1234;567;0,37574311000001101,DUMMY_NAME,2020,13663
1234;567;0,37574511000001107,DUMMY_NAME,2021,62506
1234;567;0,37575311000001102,DUMMY_NAME,2022,113626
1234;567;0,37575811000001106,DUMMY_NAME,2023,103979
1234;567;0,37576511000001101,DUMMY_NAME,2020,106981
1234;567;0,37576911000001108,DUMMY_NAME,2020,11838
1234;567;0,375770003,DUMMY_NAME,2021,122503
1234;567;0,37577311000001105,DUMMY_NAME,2018,34457
1234;567;0,37577811000001101,DUMMY_NAME,2018,43992
1234;567;0,375785009,DUMMY_NAME,2021,95876
1234;567;0,3757911000001101,DUMMY_NAME,2019,98156
1234;567;0,375797005,DUMMY_NAME,2019,86755
1234;567;0,375831000,DUMMY_NAME,2018,64667
1234;567;0,3758511000001107,DUMMY_NAME,2020,89137
1234;567;0,375854009,DUMMY_NAME,2022,8446
1234;567;0,375882002,DUMMY_NAME,2023,40372
1234;567;0,375899001,DUMMY_NAME,2020,30149
1234;567;0,37590211000001107,DUMMY_NAME,2023,18511
1234;567;0,37590411000001106,DUMMY_NAME,2021,79809
1234;567;0,37590611000001109,DUMMY_NAME,2020,95657
1234;567;0,37591611000001104,DUMMY_NAME,2023,87041
1234;567;0,37593011000001107,DUMMY_NAME,2021,102945
1234;567;0,37593411000001103,DUMMY_NAME,2021,104254
1234;567;0,37594411000001100,DUMMY_NAME,2021,83592
1234;567;0,37594711000001106,DUMMY_NAME,2020,121685
1234;567;0,37595011000001108,DUMMY_NAME,2023,94540
1234;567;0,3759511000001101,DUMMY_NAME,2019,86846
1234;567;0,37595211000001103,DUMMY_NAME,2022,33984
1234;567;0,37595511000001100,DUMMY_NAME,2019,111586
1234;567;0,37595911000001107,DUMMY_NAME,2019,46871
1234;567;0,37596111000001103,DUMMY_NAME,2023,14166
1234;567;0,375964004,DUMMY_NAME,2022,122355
1234;567;0,37596711000001102,DUMMY_NAME,2019,113298
1234;567;0,37596811000001105,DUMMY_NAME,2020,106339
1234;567;0,375993004,DUMMY_NAME,2023,13674
1234;567;0,376011000001106,DUMMY_NAME,2021,21259
1234;567;0,3760311000001108,DUMMY_NAME,2018,2932
1234;567;0,37604511000001108,DUMMY_NAME,2022,33773
1234;567;0,3760611000001103,DUMMY_NAME,2023,28565
1234;567;0,376085005,DUMMY_NAME,2019,89020
1234;567;0,37609411000001108,DUMMY_NAME,2019,107979
1234;567;0,37609611000001106,DUMMY_NAME,2022,22683
1234;567;0,37610111000001106,DUMMY_NAME,2020,116376
1234;567;0,37610311000001108,DUMMY_NAME,2019,98911
1234;567;0,37610511000001102,DUMMY_NAME,2021,111981
1234;567;0,37611000001102,DUMMY_NAME,2022,67777
1234;567;0,37611211000001106,DUMMY_NAME,2021,51673
1234;567;0,37611411000001105,DUMMY_NAME,2018,21902
1234;567;0,37611611000001108,DUMMY_NAME,2023,12553
1234;567;0,37611811000001107,DUMMY_NAME,2019,111324
1234;567;0,376119006,DUMMY_NAME,2022,11392
1234;567;0,3761211000001106,DUMMY_NAME,2023,47312
1234;567;0,37613111000001104,DUMMY_NAME,2020,51216
1234;567;0,37614011000001103,DUMMY_NAME,2020,107997
1234;567;0,3761511000001109,DUMMY_NAME,2018,11162
1234;567;0,37615711000001102,DUMMY_NAME,2018,15212
1234;567;0,3761811000001107,DUMMY_NAME,2022,121804
1234;567;0,37618911000001106,DUMMY_NAME,2020,6417
1234;567;0,37619111000001101,DUMMY_NAME,2023,97186
1234;567;0,37620211000001106,DUMMY_NAME,2023,87028
1234;567;0,37620411000001105,DUMMY_NAME,2021,62377
1234;567;0,37620611000001108,DUMMY_NAME,2019,64934
1234;567;0,37620811000001107,DUMMY_NAME,2020,111506
1234;567;0,376209006,DUMMY_NAME,2019,87434
1234;567;0,376211000001101,DUMMY_NAME,2022,92218
1234;567;0,3762111000001105,DUMMY_NAME,2021,23068
1234;567;0,37621211000001100,DUMMY_NAME,2019,60114
1234;567;0,37621411000001101,DUMMY_NAME,2019,71877
1234;567;0,37621911000001109,DUMMY_NAME,2019,113364
1234;567;0,37623711000001108,DUMMY_NAME,2020,113710
1234;567;0,37623911000001105,DUMMY_NAME,2019,31449
1234;567;0,37624111000001109,DUMMY_NAME,2022,18861
1234;567;0,37624311000001106,DUMMY_NAME,2018,110315
1234;567;0,37625411000001103,DUMMY_NAME,2020,59072
1234;567;0,376255008,DUMMY_NAME,2020,114535
1234;567;0,37625811000001101,DUMMY_NAME,2021,70798
1234;567;0,37627011000001100,DUMMY_NAME,2020,77081
1234;567;0,37627211000001105,DUMMY_NAME,2020,78291
1234;567;0,37627411000001109,DUMMY_NAME,2021,69624
1234;567;0,37627611000001107,DUMMY_NAME,2023,121560
1234;567;0,3762811000001103,DUMMY_NAME,2018,25824
1234;567;0,37628711000001102,DUMMY_NAME,2022,68381
1234;567;0,376294009,DUMMY_NAME,2023,34377
1234;567;0,37629911000001108,DUMMY_NAME,2020,83212
1234;567;0,37630111000001102,DUMMY_NAME,2023,55110
1234;567;0,37630311000001100,DUMMY_NAME,2021,66878
1234;567;0,37630911000001104,DUMMY_NAME,2020,17082
1234;567;0,376311000001109,DUMMY_NAME,2019,14567
1234;567;0,3763311000001102,DUMMY_NAME,2023,44205
1234;567;0,37633611000001101,DUMMY_NAME,2019,54444
1234;567;0,37633811000001102,DUMMY_NAME,2019,26782
1234;567;0,376345006,DUMMY_NAME,2021,110668
1234;567;0,376346007,DUMMY_NAME,2020,62888
1234;567;0,3763811000001106,DUMMY_NAME,2023,117203
1234;567;0,3764011000001103,DUMMY_NAME,2021,74002
1234;567;0,376411000001102,DUMMY_NAME,2018,83177
1234;567;0,3764211000001108,DUMMY_NAME,2023,2088
1234;567;0,3764611000001105,DUMMY_NAME,2021,104143
1234;567;0,37647111000001102,DUMMY_NAME,2018,39153
1234;567;0,376487009,DUMMY_NAME,2023,50395
1234;567;0,376491004,DUMMY_NAME,2022,44481
1234;567;0,3765011000001104,DUMMY_NAME,2023,111519
1234;567;0,376508004,DUMMY_NAME,2022,85159
1234;567;0,3765311000001101,DUMMY_NAME,2020,104117
1234;567;0,37654611000001102,DUMMY_NAME,2023,46589
1234;567;0,3765511000001107,DUMMY_NAME,2021,87189
1234;567;0,37655411000001104,DUMMY_NAME,2019,91360
1234;567;0,37655711000001105,DUMMY_NAME,2023,121284
1234;567;0,37656311000001101,DUMMY_NAME,2018,81632
1234;567;0,376585004,DUMMY_NAME,2022,58838
1234;567;0,37659411000001101,DUMMY_NAME,2021,22192
1234;567;0,37659511000001102,DUMMY_NAME,2022,73140
1234;567;0,37660511000001103,DUMMY_NAME,2020,120473
1234;567;0,37660711000001108,DUMMY_NAME,2019,74053
1234;567;0,376611000001104,DUMMY_NAME,2021,44427
1234;567;0,376650009,DUMMY_NAME,2022,9764
1234;567;0,376651008,DUMMY_NAME,2023,95811
1234;567;0,376652001,DUMMY_NAME,2021,110056
1234;567;0,376656003,DUMMY_NAME,2018,24937
1234;567;0,376658002,DUMMY_NAME,2018,26339
1234;567;0,376675008,DUMMY_NAME,2018,37813
1234;567;0,37667611000001100,DUMMY_NAME,2020,107560
1234;567;0,37668011000001108,DUMMY_NAME,2020,44999
1234;567;0,37668211000001103,DUMMY_NAME,2023,7255
1234;567;0,376688006,DUMMY_NAME,2023,38529
1234;567;0,376689003,DUMMY_NAME,2022,84224
1234;567;0,37668911000001107,DUMMY_NAME,2023,74559
1234;567;0,376690007,DUMMY_NAME,2023,30063
1234;567;0,37669511000001106,DUMMY_NAME,2021,102985
1234;567;0,37669811000001109,DUMMY_NAME,2019,107463
1234;567;0,37670211000001105,DUMMY_NAME,2020,8789
1234;567;0,37671011000001109,DUMMY_NAME,2019,534
1234;567;0,37671411000001100,DUMMY_NAME,2019,66431
1234;567;0,37673011000001105,DUMMY_NAME,2019,111680
1234;567;0,37673411000001101,DUMMY_NAME,2021,35353
1234;567;0,376738008,DUMMY_NAME,2020,28465
1234;567;0,37675311000001109,DUMMY_NAME,2018,4554
1234;567;0,376769007,DUMMY_NAME,2018,79285
1234;567;0,376770008,DUMMY_NAME,2021,9424
1234;567;0,376771007,DUMMY_NAME,2023,60572
1234;567;0,376803002,DUMMY_NAME,2023,24648
1234;567;0,376807001,DUMMY_NAME,2023,80146
1234;567;0,376809003,DUMMY_NAME,2021,111216
1234;567;0,376816002,DUMMY_NAME,2023,115179
1234;567;0,376817006,DUMMY_NAME,2022,99259
1234;567;0,376832004,DUMMY_NAME,2023,26850
1234;567;0,376839008,DUMMY_NAME,2020,8526
1234;567;0,37685711000001100,DUMMY_NAME,2018,96285
1234;567;0,376863000,DUMMY_NAME,2023,67567
1234;567;0,37686911000001105,DUMMY_NAME,2023,53136
1234;567;0,376878007,DUMMY_NAME,2019,107226
1234;567;0,37687911000001108,DUMMY_NAME,2022,28493
1234;567;0,37688511000001102,DUMMY_NAME,2021,64240
1234;567;0,37689411000001109,DUMMY_NAME,2021,53336
1234;567;0,37689911000001101,DUMMY_NAME,2018,116890
1234;567;0,37690211000001104,DUMMY_NAME,2022,76590
1234;567;0,376905005,DUMMY_NAME,2018,115012
1234;567;0,37690511000001101,DUMMY_NAME,2018,113971
1234;567;0,37691211000001105,DUMMY_NAME,2019,3861
1234;567;0,37692111000001109,DUMMY_NAME,2023,44372
1234;567;0,37692811000001102,DUMMY_NAME,2018,92611
1234;567;0,37694111000001101,DUMMY_NAME,2022,66973
1234;567;0,37695411000001107,DUMMY_NAME,2021,79383
1234;567;0,37696611000001100,DUMMY_NAME,2018,101560
1234;567;0,37696811000001101,DUMMY_NAME,2020,118363
1234;567;0,37697011000001105,DUMMY_NAME,2018,46656
1234;567;0,37697611000001103,DUMMY_NAME,2018,105637
1234;567;0,37698511000001103,DUMMY_NAME,2022,6271
1234;567;0,37698711000001108,DUMMY_NAME,2020,45325
1234;567;0,37698911000001105,DUMMY_NAME,2018,33728
1234;567;0,37699511000001109,DUMMY_NAME,2020,87053
1234;567;0,376998003,DUMMY_NAME,2023,88089
1234;567;0,377011000001109,DUMMY_NAME,2019,58490
1234;567;0,377040003,DUMMY_NAME,2023,70422
1234;567;0,37704111000001108,DUMMY_NAME,2022,119409
1234;567;0,377042006,DUMMY_NAME,2020,72043
1234;567;0,37705111000001107,DUMMY_NAME,2018,1481
1234;567;0,377060006,DUMMY_NAME,2019,54870
1234;567;0,37706811000001108,DUMMY_NAME,2023,70348
1234;567;0,37707411000001108,DUMMY_NAME,2020,31125
1234;567;0,37707611000001106,DUMMY_NAME,2020,123222
1234;567;0,37708111000001102,DUMMY_NAME,2023,58482
1234;567;0,37708211000001108,DUMMY_NAME,2019,12144
1234;567;0,37708511000001106,DUMMY_NAME,2018,4832
1234;567;0,37708711000001101,DUMMY_NAME,2019,107396
1234;567;0,37709711000001105,DUMMY_NAME,2021,1340
1234;567;0,37709811000001102,DUMMY_NAME,2018,3439
1234;567;0,37710111000001101,DUMMY_NAME,2018,25398
1234;567;0,37710311000001104,DUMMY_NAME,2021,73796
1234;567;0,37710511000001105,DUMMY_NAME,2020,56012
1234;567;0,37710711000001100,DUMMY_NAME,2023,52900
1234;567;0,37710911000001103,DUMMY_NAME,2021,103513
1234;567;0,3771211000001103,DUMMY_NAME,2018,9166
1234;567;0,37713811000001101,DUMMY_NAME,2023,39807
1234;567;0,37714211000001104,DUMMY_NAME,2018,88800
1234;567;0,377147002,DUMMY_NAME,2022,113960
1234;567;0,37715011000001108,DUMMY_NAME,2021,18821
1234;567;0,3771511000001100,DUMMY_NAME,2020,96171
1234;567;0,37715811000001102,DUMMY_NAME,2018,87762
1234;567;0,37716611000001106,DUMMY_NAME,2019,12024
1234;567;0,37717211000001106,DUMMY_NAME,2022,96563
1234;567;0,37718011000001100,DUMMY_NAME,2018,4522
1234;567;0,37720411000001102,DUMMY_NAME,2023,111020
1234;567;0,377211005,DUMMY_NAME,2021,22283
1234;567;0,377216000,DUMMY_NAME,2020,2663
1234;567;0,37721711000001100,DUMMY_NAME,2023,69514
1234;567;0,37721911000001103,DUMMY_NAME,2019,70756
1234;567;0,37723411000001105,DUMMY_NAME,2019,39839
1234;567;0,3772511000001108,DUMMY_NAME,2020,269
1234;567;0,37725411000001109,DUMMY_NAME,2021,119641
1234;567;0,37725611000001107,DUMMY_NAME,2018,78821
1234;567;0,37727011000001107,DUMMY_NAME,2018,46762
1234;567;0,3772711000001103,DUMMY_NAME,2020,122490
1234;567;0,37727211000001102,DUMMY_NAME,2018,49911
1234;567;0,37727611000001100,DUMMY_NAME,2023,77181
1234;567;0,377277000,DUMMY_NAME,2023,9154
1234;567;0,37728511000001100,DUMMY_NAME,2019,86822
1234;567;0,37729211000001108,DUMMY_NAME,2021,36132
1234;567;0,37730811000001103,DUMMY_NAME,2018,61873
1234;567;0,377311000001107,DUMMY_NAME,2018,96889
1234;567;0,37731111000001104,DUMMY_NAME,2020,85141
1234;567;0,37731411000001109,DUMMY_NAME,2021,57029
1234;567;0,3773511000001101,DUMMY_NAME,2020,2287
1234;567;0,37735311000001100,DUMMY_NAME,2022,101653
1234;567;0,377360003,DUMMY_NAME,2021,4417
1234;567;0,37736111000001108,DUMMY_NAME,2021,108602
1234;567;0,37736311000001105,DUMMY_NAME,2019,67888
1234;567;0,3773711000001106,DUMMY_NAME,2023,844
1234;567;0,37737611000001103,DUMMY_NAME,2021,9245
1234;567;0,37740511000001100,DUMMY_NAME,2021,100413
1234;567;0,37741111000001103,DUMMY_NAME,2019,10497
1234;567;0,37741311000001101,DUMMY_NAME,2022,890
1234;567;0,377414004,DUMMY_NAME,2021,65131
1234;567;0,37741511000001107,DUMMY_NAME,2023,17808
1234;567;0,37741711000001102,DUMMY_NAME,2022,90324
1234;567;0,37742111000001108,DUMMY_NAME,2023,67737
1234;567;0,37743111000001102,DUMMY_NAME,2019,14060
1234;567;0,37743511000001106,DUMMY_NAME,2022,59782
1234;567;0,37743911000001104,DUMMY_NAME,2020,44300
1234;567;0,3774411000001102,DUMMY_NAME,2019,87388
1234;567;0,377470000,DUMMY_NAME,2018,1293
1234;567;0,3774711000001108,DUMMY_NAME,2023,31424
1234;567;0,37748411000001101,DUMMY_NAME,2021,46925
1234;567;0,37748711000001107,DUMMY_NAME,2023,33591
1234;567;0,377488008,DUMMY_NAME,2020,79737
1234;567;0,3774911000001105,DUMMY_NAME,2021,102190
1234;567;0,37749111000001104,DUMMY_NAME,2018,25201
1234;567;0,37749611000001107,DUMMY_NAME,2020,55932
1234;567;0,37749811000001106,DUMMY_NAME,2022,62904
1234;567;0,37750011000001105,DUMMY_NAME,2022,105389
1234;567;0,37750211000001100,DUMMY_NAME,2022,118165
1234;567;0,37750711000001107,DUMMY_NAME,2019,74798
1234;567;0,3775111000001106,DUMMY_NAME,2018,29211
1234;567;0,37751411000001105,DUMMY_NAME,2023,94758
1234;567;0,37753911000001101,DUMMY_NAME,2023,34337
1234;567;0,377566005,DUMMY_NAME,2022,39425
1234;567;0,377572005,DUMMY_NAME,2023,20850
1234;567;0,37757411000001102,DUMMY_NAME,2022,52816
1234;567;0,37758411000001103,DUMMY_NAME,2019,42744
1234;567;0,37758811000001101,DUMMY_NAME,2022,5621
1234;567;0,37760711000001104,DUMMY_NAME,2023,42673
1234;567;0,377611000001102,DUMMY_NAME,2022,59294
1234;567;0,37764211000001103,DUMMY_NAME,2023,79305
1234;567;0,37764711000001105,DUMMY_NAME,2023,15479
1234;567;0,37766411000001107,DUMMY_NAME,2022,33050
1234;567;0,37766711000001101,DUMMY_NAME,2018,108227
1234;567;0,37766911000001104,DUMMY_NAME,2018,36221
1234;567;0,37767411000001109,DUMMY_NAME,2019,45399
1234;567;0,37769511000001101,DUMMY_NAME,2019,60665
1234;567;0,3777011000001103,DUMMY_NAME,2021,45939
1234;567;0,377711000001106,DUMMY_NAME,2021,116126
1234;567;0,37771411000001107,DUMMY_NAME,2020,16023
1234;567;0,37772211000001101,DUMMY_NAME,2023,30708
1234;567;0,37773211000001107,DUMMY_NAME,2023,82018
1234;567;0,37773411000001106,DUMMY_NAME,2021,6193
1234;567;0,37773811000001108,DUMMY_NAME,2020,27212
1234;567;0,37774011000001100,DUMMY_NAME,2020,13830
1234;567;0,37774711000001103,DUMMY_NAME,2018,56534
1234;567;0,37774911000001101,DUMMY_NAME,2023,93984
1234;567;0,37775111000001100,DUMMY_NAME,2023,118942
1234;567;0,37775311000001103,DUMMY_NAME,2021,104905
1234;567;0,37775711000001104,DUMMY_NAME,2023,89005
1234;567;0,37775911000001102,DUMMY_NAME,2022,30948
1234;567;0,37776811000001104,DUMMY_NAME,2023,2086
1234;567;0,37777411000001104,DUMMY_NAME,2022,40186
1234;567;0,37778711000001106,DUMMY_NAME,2022,55495
1234;567;0,37779111000001103,DUMMY_NAME,2023,68399
1234;567;0,37779411000001108,DUMMY_NAME,2021,84150
1234;567;0,37779611000001106,DUMMY_NAME,2022,29193
1234;567;0,37780211000001109,DUMMY_NAME,2021,94456
1234;567;0,37780811000001105,DUMMY_NAME,2023,98262
1234;567;0,37781011000001108,DUMMY_NAME,2023,49199
1234;567;0,37784211000001101,DUMMY_NAME,2019,52157
1234;567;0,3778711000001100,DUMMY_NAME,2022,82543
1234;567;0,3778811000001108,DUMMY_NAME,2021,114697
1234;567;0,377911000001108,DUMMY_NAME,2020,123334
1234;567;0,37795411000001100,DUMMY_NAME,2019,51717
1234;567;0,37797511000001105,DUMMY_NAME,2023,58531
1234;567;0,37798011000001101,DUMMY_NAME,2023,64277
1234;567;0,37798511000001109,DUMMY_NAME,2018,97851
1234;567;0,37798711000001104,DUMMY_NAME,2018,109894
1234;567;0,37798911000001102,DUMMY_NAME,2018,51342
1234;567;0,37799111000001107,DUMMY_NAME,2022,46327
1234;567;0,37800811000001109,DUMMY_NAME,2019,52207
1234;567;0,37801011000001107,DUMMY_NAME,2021,18470
1234;567;0,378011000001105,DUMMY_NAME,2021,103034
1234;567;0,37806211000001105,DUMMY_NAME,2019,32412
1234;567;0,3780911000001106,DUMMY_NAME,2021,17208
1234;567;0,3781211000001108,DUMMY_NAME,2019,33550
1234;567;0,37812111000001100,DUMMY_NAME,2020,40069
1234;567;0,3781411000001107,DUMMY_NAME,2023,65558
1234;567;0,37816111000001101,DUMMY_NAME,2023,12996
1234;567;0,37816311000001104,DUMMY_NAME,2018,94617
1234;567;0,37817211000001109,DUMMY_NAME,2021,42548
1234;567;0,37818111000001102,DUMMY_NAME,2023,79098
1234;567;0,37818311000001100,DUMMY_NAME,2020,53037
1234;567;0,37818511000001106,DUMMY_NAME,2019,37638
1234;567;0,37819711000001105,DUMMY_NAME,2020,14850
1234;567;0,3782011000001106,DUMMY_NAME,2019,107174
1234;567;0,37820211000001104,DUMMY_NAME,2020,94550
1234;567;0,37821911000001101,DUMMY_NAME,2022,4806
1234;567;0,37822211000001103,DUMMY_NAME,2019,26619
1234;567;0,37822411000001104,DUMMY_NAME,2021,56620
1234;567;0,37822611000001101,DUMMY_NAME,2023,54857
1234;567;0,37822811000001102,DUMMY_NAME,2022,65353
1234;567;0,37823011000001104,DUMMY_NAME,2020,24916
1234;567;0,3782311000001109,DUMMY_NAME,2019,63147
1234;567;0,37823211000001109,DUMMY_NAME,2021,23899
1234;567;0,37823611000001106,DUMMY_NAME,2021,13485
1234;567;0,37823911000001100,DUMMY_NAME,2019,8158
1234;567;0,37824311000001104,DUMMY_NAME,2021,42517
1234;567;0,3782511000001103,DUMMY_NAME,2021,99458
1234;567;0,37825211000001108,DUMMY_NAME,2021,72803
1234;567;0,37825511000001106,DUMMY_NAME,2020,121870
1234;567;0,37825811000001109,DUMMY_NAME,2022,74430
1234;567;0,37826211000001102,DUMMY_NAME,2023,95895
1234;567;0,37827211000001100,DUMMY_NAME,2020,18269
1234;567;0,37828011000001106,DUMMY_NAME,2018,69652
1234;567;0,37829711000001104,DUMMY_NAME,2018,23773
1234;567;0,37829911000001102,DUMMY_NAME,2019,29758
1234;567;0,378311000001108,DUMMY_NAME,2020,4664
1234;567;0,37831911000001104,DUMMY_NAME,2023,95739
1234;567;0,3783211000001107,DUMMY_NAME,2023,16876
1234;567;0,37832111000001107,DUMMY_NAME,2023,31399
1234;567;0,37832311000001109,DUMMY_NAME,2022,108973
1234;567;0,37832511000001103,DUMMY_NAME,2022,4573
1234;567;0,37832711000001108,DUMMY_NAME,2023,42903
1234;567;0,3783611000001109,DUMMY_NAME,2021,40551
1234;567;0,37837511000001100,DUMMY_NAME,2019,38189
1234;567;0,37837811000001102,DUMMY_NAME,2018,93779
1234;567;0,3783811000001108,DUMMY_NAME,2021,113302
1234;567;0,378411000001101,DUMMY_NAME,2020,8905
1234;567;0,3784111000001104,DUMMY_NAME,2018,9662
1234;567;0,37845711000001103,DUMMY_NAME,2018,70302
1234;567;0,37847611000001100,DUMMY_NAME,2018,18126
1234;567;0,37848611000001101,DUMMY_NAME,2021,27318
1234;567;0,3785011000001101,DUMMY_NAME,2018,118268
1234;567;0,37858111000001106,DUMMY_NAME,2020,115770
1234;567;0,37858311000001108,DUMMY_NAME,2018,100900
1234;567;0,37858511000001102,DUMMY_NAME,2018,53593
1234;567;0,37858811000001104,DUMMY_NAME,2018,12553
1234;567;0,37859011000001100,DUMMY_NAME,2023,4755
1234;567;0,37859311000001102,DUMMY_NAME,2023,2805
1234;567;0,37862011000001100,DUMMY_NAME,2020,31703
1234;567;0,37863911000001108,DUMMY_NAME,2023,37190
1234;567;0,37866011000001101,DUMMY_NAME,2018,31971
1234;567;0,3786611000001103,DUMMY_NAME,2019,109042
1234;567;0,37874411000001107,DUMMY_NAME,2018,81706
1234;567;0,3787611000001101,DUMMY_NAME,2022,47550
1234;567;0,37888711000001103,DUMMY_NAME,2019,54738
1234;567;0,37889211000001100,DUMMY_NAME,2023,50450
1234;567;0,37889611000001103,DUMMY_NAME,2020,92425
1234;567;0,378911000001109,DUMMY_NAME,2018,79537
1234;567;0,37892711000001100,DUMMY_NAME,2021,45100
1234;567;0,37893611000001104,DUMMY_NAME,2019,121855
1234;567;0,37893811000001100,DUMMY_NAME,2019,33374
1234;567;0,37894011000001108,DUMMY_NAME,2023,104254
1234;567;0,3789711000001102,DUMMY_NAME,2021,93301
1234;567;0,37899711000001106,DUMMY_NAME,2018,9976
1234;567;0,37900111000001107,DUMMY_NAME,2020,39813
1234;567;0,37900311000001109,DUMMY_NAME,2019,14478
1234;567;0,37900711000001108,DUMMY_NAME,2022,17060
1234;567;0,37901411000001106,DUMMY_NAME,2023,36965
1234;567;0,37901611000001109,DUMMY_NAME,2020,44694
1234;567;0,37902211000001100,DUMMY_NAME,2020,62972
1234;567;0,37902411000001101,DUMMY_NAME,2022,31220
1234;567;0,37904211000001109,DUMMY_NAME,2019,5082
1234;567;0,37904411000001108,DUMMY_NAME,2021,107280
1234;567;0,37904511000001107,DUMMY_NAME,2020,118398
1234;567;0,37904811000001105,DUMMY_NAME,2020,26433
1234;567;0,37905011000001100,DUMMY_NAME,2019,102958
1234;567;0,37905211000001105,DUMMY_NAME,2021,57924
1234;567;0,37905311000001102,DUMMY_NAME,2019,103701
1234;567;0,37906211000001104,DUMMY_NAME,2018,17831
1234;567;0,37906511000001101,DUMMY_NAME,2020,121882
1234;567;0,37906711000001106,DUMMY_NAME,2023,115603
1234;567;0,37906911000001108,DUMMY_NAME,2021,110467
1234;567;0,37907311000001105,DUMMY_NAME,2021,99391
1234;567;0,37907611000001100,DUMMY_NAME,2022,104389
1234;567;0,37907811000001101,DUMMY_NAME,2019,23576
1234;567;0,37908011000001108,DUMMY_NAME,2022,92945
1234;567;0,3790811000001102,DUMMY_NAME,2021,34649
1234;567;0,37908711000001105,DUMMY_NAME,2021,91284
1234;567;0,37911811000001106,DUMMY_NAME,2019,47910
1234;567;0,37912011000001108,DUMMY_NAME,2020,89452
1234;567;0,37912211000001103,DUMMY_NAME,2019,11187
1234;567;0,3791311000001101,DUMMY_NAME,2019,45885
1234;567;0,3791611000001106,DUMMY_NAME,2023,104340
1234;567;0,3791911000001100,DUMMY_NAME,2021,77618
1234;567;0,379211000001105,DUMMY_NAME,2020,58017
1234;567;0,3792211000001102,DUMMY_NAME,2019,70146
1234;567;0,3792511000001104,DUMMY_NAME,2023,106395
1234;567;0,37926911000001103,DUMMY_NAME,2023,43386
1234;567;0,37927211000001109,DUMMY_NAME,2022,37656
1234;567;0,37928611000001105,DUMMY_NAME,2018,40654
1234;567;0,37928811000001109,DUMMY_NAME,2018,42868
1234;567;0,37929011000001108,DUMMY_NAME,2020,13584
1234;567;0,3792911000001106,DUMMY_NAME,2023,71415
1234;567;0,37929211000001103,DUMMY_NAME,2019,71962
1234;567;0,3793211000001108,DUMMY_NAME,2022,116786
1234;567;0,3793411000001107,DUMMY_NAME,2018,104882
1234;567;0,37941111000001108,DUMMY_NAME,2023,97061
1234;567;0,3794211000001106,DUMMY_NAME,2023,59212
1234;567;0,37942711000001102,DUMMY_NAME,2023,32086
1234;567;0,37943011000001108,DUMMY_NAME,2021,121553
1234;567;0,3794711000001104,DUMMY_NAME,2020,104246
1234;567;0,37948211000001106,DUMMY_NAME,2023,34106
1234;567;0,37949511000001103,DUMMY_NAME,2018,569
1234;567;0,3795111000001101,DUMMY_NAME,2021,13366
1234;567;0,3795311000001104,DUMMY_NAME,2018,112538
1234;567;0,3795711000001100,DUMMY_NAME,2022,120550
1234;567;0,3796011000001106,DUMMY_NAME,2023,106488
1234;567;0,379611000001107,DUMMY_NAME,2023,6301
1234;567;0,37962211000001104,DUMMY_NAME,2022,102101
1234;567;0,37962411000001100,DUMMY_NAME,2023,86081
1234;567;0,3797011000001109,DUMMY_NAME,2022,11255
1234;567;0,37973611000001102,DUMMY_NAME,2020,104659
1234;567;0,3797411000001100,DUMMY_NAME,2021,28169
1234;567;0,37974711000001108,DUMMY_NAME,2018,24594
1234;567;0,37977511000001106,DUMMY_NAME,2018,117890
1234;567;0,37978711000001100,DUMMY_NAME,2019,60006
1234;567;0,37979011000001107,DUMMY_NAME,2020,112041
1234;567;0,37979211000001102,DUMMY_NAME,2023,52444
1234;567;0,37980211000001102,DUMMY_NAME,2019,19863
1234;567;0,37980411000001103,DUMMY_NAME,2018,73538
